Student_ID,Student_Name,Batch,Semester,Year,Mid1,Mid2,Internals,EndTerm,Attendance,Total_Marks,SGPA,Performance_Type
S0129,Amit Saha,2022,3,2023,9.07,7.0,13.8,85.28,93.3,72.5,7.0,Average
S0129,Amit Saha,2022,4,2023,9.55,8.28,12.19,77.94,97.8,68.99,7.08,Average
S0129,Amit Saha,2022,5,2024,8.04,7.73,8.92,70.65,88.7,60.01,5.82,Average
S0129,Amit Saha,2022,6,2024,9.64,7.71,12.59,91.23,89.1,75.56,7.59,Average
S0129,Amit Saha,2022,7,2025,8.97,8.84,13.06,90.5,94.5,76.12,7.68,Average
S0129,Amit Saha,2022,8,2025,9.02,10.1,13.17,79.18,94.3,71.87,7.06,Average
S0130,Ayan Kundu,2022,1,2022,8.09,9.93,12.62,82.3,74.1,71.78,7.22,Average
S0130,Ayan Kundu,2022,2,2022,7.0,8.8,12.76,85.4,71.2,71.26,7.16,Average
S0130,Ayan Kundu,2022,3,2023,8.17,9.18,13.49,80.17,69.0,70.91,7.23,Average
S0130,Ayan Kundu,2022,4,2023,7.54,8.56,12.39,73.87,79.9,65.42,6.66,Average
S0130,Ayan Kundu,2022,5,2024,7.22,8.99,11.36,81.94,68.0,68.54,6.99,Average
S0130,Ayan Kundu,2022,6,2024,9.64,8.16,13.44,88.07,68.1,75.28,7.45,Average
S0130,Ayan Kundu,2022,7,2025,9.13,8.88,10.75,85.2,66.9,71.36,7.29,Average
S0130,Ayan Kundu,2022,8,2025,7.39,8.8,14.41,83.49,63.3,72.35,6.99,Average
S0131,Kriti Roy,2022,1,2022,6.61,5.77,6.09,61.64,83.6,49.29,5.13,Low_Performer
S0131,Kriti Roy,2022,2,2022,6.17,7.81,8.63,70.48,79.4,57.84,6.46,Low_Performer
S0131,Kriti Roy,2022,3,2023,9.24,7.98,9.78,80.56,90.6,67.28,7.18,Low_Performer
S0131,Kriti Roy,2022,4,2023,7.23,4.68,9.85,61.19,86.2,52.35,4.98,Low_Performer
S0131,Kriti Roy,2022,5,2024,5.28,3.65,5.78,71.24,75.9,50.34,5.57,Low_Performer
S0131,Kriti Roy,2022,6,2024,7.46,6.08,10.24,62.27,90.0,54.91,5.49,Low_Performer
S0131,Kriti Roy,2022,7,2025,6.7,5.78,9.57,60.09,79.4,52.1,5.63,Low_Performer
S0131,Kriti Roy,2022,8,2025,6.76,8.66,7.16,67.05,81.0,56.1,5.58,Low_Performer
S0132,Rohan Roy,2022,1,2022,9.9,10.78,13.64,88.9,70.9,78.77,7.66,Average
S0132,Rohan Roy,2022,2,2022,7.8,8.97,10.99,85.63,70.8,70.57,7.29,Average
S0132,Rohan Roy,2022,3,2023,9.34,9.9,13.9,86.35,69.8,76.32,7.13,Average
S0132,Rohan Roy,2022,4,2023,7.15,8.72,11.64,79.35,75.8,67.17,7.0,Average
S0132,Rohan Roy,2022,5,2024,8.41,9.38,12.19,76.41,71.0,68.19,6.98,Average
S0132,Rohan Roy,2022,6,2024,9.39,9.53,12.91,91.53,71.9,77.6,7.71,Average
S0132,Rohan Roy,2022,7,2025,9.89,8.82,11.89,87.34,73.0,74.27,7.83,Average
S0132,Rohan Roy,2022,8,2025,10.72,10.05,11.99,89.85,77.6,77.68,8.37,Average
S0133,Tanya Paul,2022,1,2022,8.2,6.89,9.52,75.12,69.8,62.18,6.33,Late_Bloomer
S0133,Tanya Paul,2022,2,2022,7.7,7.59,9.29,67.22,71.8,58.19,5.47,Late_Bloomer
S0133,Tanya Paul,2022,3,2023,7.54,8.74,11.17,65.78,74.0,60.35,5.54,Late_Bloomer
S0133,Tanya Paul,2022,4,2023,9.48,9.58,15.79,86.71,74.7,78.2,7.85,Late_Bloomer
S0133,Tanya Paul,2022,5,2024,8.6,10.38,13.17,74.44,79.0,69.37,7.14,Late_Bloomer
S0133,Tanya Paul,2022,6,2024,11.46,10.77,15.01,91.67,72.3,83.07,8.37,Late_Bloomer
S0133,Tanya Paul,2022,7,2025,8.59,7.41,13.26,89.47,70.9,73.99,7.3,Late_Bloomer
S0133,Tanya Paul,2022,8,2025,9.81,6.98,10.34,93.75,69.2,74.0,7.4,Late_Bloomer
S0134,Sneha Biswas,2022,1,2022,9.78,7.91,12.27,77.28,79.1,68.6,7.6,Average
S0134,Sneha Biswas,2022,2,2022,9.52,9.42,13.99,87.95,80.5,76.91,7.52,Average
S0134,Sneha Biswas,2022,3,2023,10.85,9.12,14.59,97.38,82.5,83.25,8.61,Average
S0134,Sneha Biswas,2022,4,2023,10.83,9.21,13.87,82.22,87.2,75.02,7.41,Average
S0134,Sneha Biswas,2022,5,2024,9.23,8.86,15.55,88.65,85.0,77.96,8.13,Average
S0134,Sneha Biswas,2022,6,2024,8.66,8.57,11.36,85.15,79.4,71.17,6.9,Average
S0134,Sneha Biswas,2022,7,2025,6.31,8.6,9.56,87.34,77.0,68.14,6.82,Average
S0134,Sneha Biswas,2022,8,2025,8.12,7.92,13.5,92.79,87.8,75.94,7.96,Average
S0135,Subhajit Paul,2022,1,2022,7.29,7.0,10.6,70.35,75.1,60.06,5.95,Average
S0135,Subhajit Paul,2022,2,2022,8.77,9.19,11.71,80.08,72.4,69.71,6.95,Average
S0135,Subhajit Paul,2022,3,2023,7.77,7.17,15.46,74.49,76.9,67.64,6.61,Average
S0135,Subhajit Paul,2022,4,2023,4.23,7.82,11.67,81.9,70.3,64.67,6.78,Average
S0135,Subhajit Paul,2022,5,2024,7.31,6.69,11.54,80.23,77.5,65.66,6.99,Average
S0135,Subhajit Paul,2022,6,2024,8.57,9.45,14.16,89.38,73.0,76.87,7.89,Average
S0135,Subhajit Paul,2022,7,2025,8.82,7.57,14.85,94.21,73.3,78.34,7.73,Average
S0135,Subhajit Paul,2022,8,2025,8.82,10.39,13.43,83.44,71.8,74.37,7.07,Average
S0136,Maya Pal,2022,1,2022,5.74,6.4,9.44,58.62,74.6,50.89,5.27,Low_Performer
S0136,Maya Pal,2022,2,2022,5.12,5.57,9.43,52.0,81.5,46.13,4.64,Low_Performer
S0136,Maya Pal,2022,3,2023,4.2,6.73,8.55,78.6,85.1,58.78,5.94,Low_Performer
S0136,Maya Pal,2022,4,2023,7.62,6.08,10.25,75.3,79.7,61.6,6.05,Low_Performer
S0136,Maya Pal,2022,5,2024,6.78,6.61,10.7,51.28,81.5,49.73,4.87,Low_Performer
S0136,Maya Pal,2022,6,2024,5.34,6.54,7.1,50.94,83.9,44.44,4.3,Low_Performer
S0136,Maya Pal,2022,7,2025,5.1,5.87,11.43,62.61,78.2,53.71,5.4,Low_Performer
S0136,Maya Pal,2022,8,2025,9.18,7.83,9.41,76.71,76.2,64.77,7.16,Low_Performer
S0137,Anik Sarkar,2022,1,2022,9.57,8.06,14.87,89.15,79.2,77.08,7.7,Average
S0137,Anik Sarkar,2022,2,2022,9.31,10.01,11.95,79.49,76.5,71.02,7.27,Average
S0137,Anik Sarkar,2022,3,2023,7.21,5.85,14.1,78.88,77.1,66.61,6.77,Average
S0137,Anik Sarkar,2022,4,2023,7.61,9.17,11.74,81.43,75.3,69.24,6.94,Average
S0137,Anik Sarkar,2022,5,2024,9.53,7.76,14.77,76.57,80.3,70.34,7.12,Average
S0137,Anik Sarkar,2022,6,2024,8.21,9.61,12.67,83.19,77.1,72.08,6.76,Average
S0137,Anik Sarkar,2022,7,2025,8.06,7.89,11.54,74.3,68.7,64.64,6.6,Average
S0137,Anik Sarkar,2022,8,2025,9.3,9.35,9.45,71.49,76.0,63.84,6.28,Average
S0138,Priya Chakraborty,2022,1,2022,11.02,10.97,15.4,88.73,94.2,81.76,8.07,Average
S0138,Priya Chakraborty,2022,2,2022,10.55,11.08,13.01,87.72,93.2,78.51,7.77,Average
S0138,Priya Chakraborty,2022,3,2023,10.34,10.45,17.52,88.72,91.6,82.67,8.13,Average
S0138,Priya Chakraborty,2022,4,2023,8.84,8.14,12.48,81.39,89.8,70.15,7.24,Average
S0138,Priya Chakraborty,2022,5,2024,6.51,8.07,10.53,86.2,85.6,68.21,7.25,Average
S0138,Priya Chakraborty,2022,6,2024,6.53,8.57,9.07,85.64,85.5,66.99,6.39,Average
S0138,Priya Chakraborty,2022,7,2025,9.44,7.16,14.97,96.69,87.9,79.92,8.43,Average
S0138,Priya Chakraborty,2022,8,2025,10.96,7.61,11.82,89.69,95.1,75.24,7.81,Average
S0139,Sreya Chakraborty,2022,1,2022,9.86,13.05,16.47,100.0,74.7,89.39,9.36,Consistent_Topper
S0139,Sreya Chakraborty,2022,2,2022,12.08,12.1,13.14,100.0,72.1,87.33,8.9,Consistent_Topper
S0139,Sreya Chakraborty,2022,3,2023,9.36,10.24,14.86,100.0,68.1,84.45,8.3,Consistent_Topper
S0139,Sreya Chakraborty,2022,4,2023,11.72,9.76,14.06,94.29,68.3,82.68,8.8,Consistent_Topper
S0139,Sreya Chakraborty,2022,5,2024,10.2,10.08,16.14,85.37,66.2,79.11,8.18,Consistent_Topper
S0139,Sreya Chakraborty,2022,6,2024,12.34,8.7,13.21,100.0,73.7,84.25,8.59,Consistent_Topper
S0139,Sreya Chakraborty,2022,7,2025,9.16,10.65,13.92,100.0,75.0,83.73,8.61,Consistent_Topper
S0139,Sreya Chakraborty,2022,8,2025,11.62,10.39,16.69,98.5,62.4,87.94,8.96,Consistent_Topper
S0140,Kriti Roy,2022,1,2022,6.66,8.52,11.75,76.67,71.5,65.27,6.38,Late_Bloomer
S0140,Kriti Roy,2022,2,2022,5.66,6.32,12.4,62.1,68.1,55.43,5.86,Late_Bloomer
S0140,Kriti Roy,2022,3,2023,4.73,7.18,12.56,71.92,62.7,60.43,6.52,Late_Bloomer
S0140,Kriti Roy,2022,4,2023,10.33,10.47,15.19,80.91,65.8,76.44,7.24,Late_Bloomer
S0140,Kriti Roy,2022,5,2024,9.28,8.17,13.88,95.0,72.7,78.83,7.99,Late_Bloomer
S0140,Kriti Roy,2022,6,2024,9.17,9.21,14.8,92.09,68.9,79.23,7.58,Late_Bloomer
S0140,Kriti Roy,2022,7,2025,7.41,10.17,12.88,81.17,70.5,71.04,7.17,Late_Bloomer
S0140,Kriti Roy,2022,8,2025,6.85,9.21,14.05,89.8,61.2,75.0,7.89,Late_Bloomer
S0141,Megha Dutta,2022,1,2022,7.98,10.25,18.19,100.0,56.1,86.43,8.64,Consistent_Topper
S0141,Megha Dutta,2022,2,2022,11.28,9.95,14.92,91.77,63.6,82.03,7.87,Consistent_Topper
S0141,Megha Dutta,2022,3,2023,13.46,11.22,15.15,99.23,60.5,89.44,8.18,Consistent_Topper
S0141,Megha Dutta,2022,4,2023,11.13,11.95,15.41,97.55,53.3,87.26,8.6,Consistent_Topper
S0141,Megha Dutta,2022,5,2024,10.51,12.45,16.14,93.81,60.3,86.0,8.95,Consistent_Topper
S0141,Megha Dutta,2022,6,2024,10.81,11.1,15.69,98.31,55.8,86.75,9.4,Consistent_Topper
S0141,Megha Dutta,2022,7,2025,12.97,9.77,18.87,100.0,65.8,91.61,8.86,Consistent_Topper
S0141,Megha Dutta,2022,8,2025,10.19,10.84,17.17,100.0,57.8,88.2,8.76,Consistent_Topper
S0142,Priya Kundu,2022,1,2022,5.39,6.79,10.17,60.75,99.7,52.72,5.13,Low_Performer
S0142,Priya Kundu,2022,2,2022,7.73,8.12,10.9,60.5,100.0,57.0,6.02,Low_Performer
S0142,Priya Kundu,2022,3,2023,6.59,7.35,13.62,82.49,95.3,68.8,6.08,Low_Performer
S0142,Priya Kundu,2022,4,2023,6.73,6.75,9.85,74.14,100.0,60.4,5.82,Low_Performer
S0142,Priya Kundu,2022,5,2024,5.76,5.75,6.95,68.68,96.9,52.79,4.81,Low_Performer
S0142,Priya Kundu,2022,6,2024,6.0,5.18,9.42,67.92,93.2,54.56,5.78,Low_Performer
S0142,Priya Kundu,2022,7,2025,6.64,7.56,9.87,75.26,96.2,61.71,6.3,Low_Performer
S0142,Priya Kundu,2022,8,2025,7.17,7.45,10.65,59.83,100.0,55.19,5.43,Low_Performer
S0143,Nisha Mukherjee,2023,1,2023,9.8,8.95,16.99,100.0,69.1,85.73,8.86,Consistent_Topper
S0143,Nisha Mukherjee,2023,2,2023,11.71,10.69,15.25,100.0,62.7,87.65,8.79,Consistent_Topper
S0143,Nisha Mukherjee,2023,3,2024,9.7,11.2,16.88,100.0,70.8,87.78,8.84,Consistent_Topper
S0143,Nisha Mukherjee,2023,4,2024,10.44,12.28,18.61,100.0,70.3,91.33,9.05,Consistent_Topper
S0143,Nisha Mukherjee,2023,5,2025,11.75,11.54,14.35,100.0,76.5,87.65,8.72,Consistent_Topper
S0143,Nisha Mukherjee,2023,6,2025,11.83,11.53,19.17,100.0,70.6,92.53,9.14,Consistent_Topper
S0143,Nisha Mukherjee,2023,7,2026,11.65,12.17,14.74,99.56,73.9,88.34,8.57,Consistent_Topper
S0143,Nisha Mukherjee,2023,8,2026,11.55,10.13,13.06,100.0,72.1,84.73,8.08,Consistent_Topper
S0144,Sumit Chakraborty,2023,1,2023,6.24,7.56,9.51,75.07,61.9,60.85,5.99,Late_Bloomer
S0144,Sumit Chakraborty,2023,2,2023,7.73,3.32,9.22,69.25,70.3,54.9,5.48,Late_Bloomer
S0144,Sumit Chakraborty,2023,3,2024,8.98,5.47,12.27,61.39,60.4,57.41,5.79,Late_Bloomer
S0144,Sumit Chakraborty,2023,4,2024,7.41,6.87,9.64,79.55,61.1,63.71,6.13,Late_Bloomer
S0144,Sumit Chakraborty,2023,5,2025,6.57,9.25,13.18,88.37,58.5,73.2,7.56,Late_Bloomer
S0144,Sumit Chakraborty,2023,6,2025,9.55,7.05,14.56,86.55,66.0,74.44,7.44,Late_Bloomer
S0144,Sumit Chakraborty,2023,7,2026,12.8,10.79,13.5,85.28,61.1,79.73,8.16,Late_Bloomer
S0144,Sumit Chakraborty,2023,8,2026,9.66,7.24,12.2,89.33,65.8,73.76,7.55,Late_Bloomer
S0145,Ishita Mondal,2023,1,2023,8.89,7.81,13.36,88.98,83.7,74.55,7.43,Average
S0145,Ishita Mondal,2023,2,2023,9.77,8.48,11.55,84.78,88.5,72.18,6.71,Average
S0145,Ishita Mondal,2023,3,2024,6.66,9.85,12.9,81.83,88.6,70.33,7.02,Average
S0145,Ishita Mondal,2023,4,2024,6.82,6.87,11.07,92.19,85.2,70.85,7.19,Average
S0145,Ishita Mondal,2023,5,2025,7.98,9.31,13.28,87.56,89.3,74.35,7.25,Average
S0145,Ishita Mondal,2023,6,2025,7.47,8.85,11.96,89.68,89.5,73.11,7.01,Average
S0145,Ishita Mondal,2023,7,2026,8.45,9.65,9.93,94.24,88.4,75.16,7.76,Average
S0145,Ishita Mondal,2023,8,2026,10.82,9.85,14.25,82.55,81.8,76.19,7.06,Average
S0146,Ritwika Das,2023,1,2023,5.13,7.14,9.28,74.68,70.3,58.9,5.77,Low_Performer
S0146,Ritwika Das,2023,2,2023,5.63,5.82,9.21,63.57,74.8,52.45,5.01,Low_Performer
S0146,Ritwika Das,2023,3,2024,7.4,6.61,10.7,67.05,73.6,58.24,5.52,Low_Performer
S0146,Ritwika Das,2023,4,2024,5.92,5.7,13.85,53.6,71.9,52.27,5.03,Low_Performer
S0146,Ritwika Das,2023,5,2025,6.37,5.83,7.35,45.72,65.3,42.41,4.16,Low_Performer
S0146,Ritwika Das,2023,6,2025,6.4,8.55,10.23,59.16,74.3,54.76,5.74,Low_Performer
S0146,Ritwika Das,2023,7,2026,7.97,7.51,9.83,70.18,75.8,60.4,6.16,Low_Performer
S0146,Ritwika Das,2023,8,2026,7.64,5.82,10.22,64.01,73.3,55.68,6.34,Low_Performer
S0147,Priya Dutta,2023,1,2023,10.57,11.76,14.66,100.0,72.1,86.99,8.16,Consistent_Topper
S0147,Priya Dutta,2023,2,2023,9.57,10.06,17.26,100.0,71.3,86.89,8.51,Consistent_Topper
S0147,Priya Dutta,2023,3,2024,10.53,10.52,17.16,100.0,66.1,88.2,8.96,Consistent_Topper
S0147,Priya Dutta,2023,4,2024,9.41,12.59,14.72,100.0,68.9,86.72,8.67,Consistent_Topper
S0147,Priya Dutta,2023,5,2025,9.42,8.85,15.79,95.74,67.6,81.93,7.96,Consistent_Topper
S0147,Priya Dutta,2023,6,2025,11.1,10.79,14.18,100.0,68.6,86.08,8.26,Consistent_Topper
S0147,Priya Dutta,2023,7,2026,10.28,10.57,15.47,100.0,67.1,86.32,8.37,Consistent_Topper
S0147,Priya Dutta,2023,8,2026,12.77,12.83,18.29,100.0,74.1,93.9,9.26,Consistent_Topper
S0148,Sayan Mitra,2023,1,2023,10.92,7.75,16.53,82.65,81.7,76.53,7.6,Average
S0148,Sayan Mitra,2023,2,2023,7.49,8.69,14.49,80.74,69.6,71.03,6.9,Average
S0148,Sayan Mitra,2023,3,2024,9.88,8.84,12.73,88.79,74.1,75.85,7.57,Average
S0148,Sayan Mitra,2023,4,2024,8.0,6.46,12.54,73.19,75.7,63.61,6.36,Average
S0148,Sayan Mitra,2023,5,2025,10.03,9.25,10.67,76.37,67.9,68.13,6.21,Average
S0148,Sayan Mitra,2023,6,2025,9.38,8.16,12.39,80.85,72.2,70.35,7.03,Average
S0148,Sayan Mitra,2023,7,2026,8.94,8.78,9.61,99.25,79.6,76.95,7.89,Average
S0148,Sayan Mitra,2023,8,2026,8.3,9.13,13.96,81.69,75.6,72.24,7.15,Average
S0149,Debjit Chatterjee,2023,1,2023,7.08,7.59,9.9,94.51,75.4,71.83,7.13,Average
S0149,Debjit Chatterjee,2023,2,2023,10.15,8.98,13.68,96.8,83.8,81.2,8.12,Average
S0149,Debjit Chatterjee,2023,3,2024,7.75,8.58,13.4,97.19,74.8,78.34,8.01,Average
S0149,Debjit Chatterjee,2023,4,2024,8.98,9.52,13.87,96.31,81.9,80.53,7.27,Average
S0149,Debjit Chatterjee,2023,5,2025,7.58,5.75,9.94,84.09,77.9,65.31,6.72,Average
S0149,Debjit Chatterjee,2023,6,2025,7.92,9.35,13.6,78.15,76.4,69.94,7.19,Average
S0149,Debjit Chatterjee,2023,7,2026,7.4,9.23,10.47,87.16,83.5,70.68,7.24,Average
S0149,Debjit Chatterjee,2023,8,2026,9.59,8.42,12.56,90.22,77.8,75.68,7.71,Average
S0150,Sumit Basu,2023,1,2023,7.53,9.2,14.84,90.83,74.4,76.99,7.95,Average
S0150,Sumit Basu,2023,2,2023,10.73,11.32,14.37,89.66,75.2,81.25,7.73,Average
S0150,Sumit Basu,2023,3,2024,12.02,10.69,15.45,91.57,77.4,83.95,7.98,Average
S0150,Sumit Basu,2023,4,2024,8.52,9.56,8.85,89.82,76.0,71.84,7.24,Average
S0150,Sumit Basu,2023,5,2025,9.12,9.65,13.68,87.11,79.6,76.01,7.37,Average
S0150,Sumit Basu,2023,6,2025,8.2,7.99,13.6,83.07,72.7,71.32,7.37,Average
S0150,Sumit Basu,2023,7,2026,8.42,9.49,14.24,66.91,70.2,65.6,6.78,Average
S0150,Sumit Basu,2023,8,2026,9.57,8.39,14.94,79.58,77.6,72.69,7.26,Average
S0151,Aritra Das,2023,1,2023,7.16,6.86,10.96,53.51,73.7,51.74,4.84,Low_Performer
S0151,Aritra Das,2023,2,2023,6.96,7.94,12.37,70.73,69.0,62.63,5.85,Low_Performer
S0151,Aritra Das,2023,3,2024,8.18,6.28,7.99,72.31,81.3,58.59,5.96,Low_Performer
S0151,Aritra Das,2023,4,2024,7.04,8.83,8.75,57.78,67.6,53.51,5.47,Low_Performer
S0151,Aritra Das,2023,5,2025,8.2,7.38,10.13,61.72,74.1,56.57,5.82,Low_Performer
S0151,Aritra Das,2023,6,2025,6.4,5.06,11.37,66.66,76.8,56.17,5.25,Low_Performer
S0151,Aritra Das,2023,7,2026,6.55,7.1,10.04,63.28,74.9,55.32,5.93,Low_Performer
S0151,Aritra Das,2023,8,2026,3.9,5.5,10.33,54.84,72.5,47.15,4.34,Low_Performer
S0152,Aritra Roy,2023,1,2023,6.59,10.9,11.37,76.88,71.6,67.3,6.58,Average
S0152,Aritra Roy,2023,2,2023,9.14,7.04,14.74,86.89,75.2,74.36,6.95,Average
S0152,Aritra Roy,2023,3,2024,10.22,9.42,14.02,77.7,68.1,72.51,6.88,Average
S0152,Aritra Roy,2023,4,2024,9.27,5.16,12.07,84.34,78.1,68.67,7.2,Average
S0152,Aritra Roy,2023,5,2025,5.58,8.59,12.97,70.09,75.0,62.18,6.08,Average
S0152,Aritra Roy,2023,6,2025,8.53,6.26,9.11,83.94,73.4,65.87,6.55,Average
S0152,Aritra Roy,2023,7,2026,9.27,9.34,13.96,86.66,70.5,75.89,7.89,Average
S0152,Aritra Roy,2023,8,2026,6.67,8.39,12.4,86.12,73.6,70.51,7.23,Average
S0153,Vikram Sarkar,2023,1,2023,4.82,7.05,7.84,72.21,77.7,55.81,5.47,Low_Performer
S0153,Vikram Sarkar,2023,2,2023,5.03,4.84,9.98,69.21,86.2,54.46,5.61,Low_Performer
S0153,Vikram Sarkar,2023,3,2024,6.0,6.63,8.62,75.34,84.4,58.92,5.64,Low_Performer
S0153,Vikram Sarkar,2023,4,2024,4.24,5.27,7.97,59.38,83.0,47.17,4.97,Low_Performer
S0153,Vikram Sarkar,2023,5,2025,5.18,5.64,9.18,52.7,80.9,46.35,4.56,Low_Performer
S0153,Vikram Sarkar,2023,6,2025,6.26,6.83,7.99,49.73,81.6,45.94,4.29,Low_Performer
S0153,Vikram Sarkar,2023,7,2026,7.02,6.95,9.17,61.34,82.6,53.81,4.88,Low_Performer
S0153,Vikram Sarkar,2023,8,2026,4.66,6.63,10.59,65.37,84.5,54.57,5.65,Low_Performer
S0154,Amit Ganguly,2023,1,2023,8.48,8.93,11.64,79.35,67.3,68.72,7.12,Average
S0154,Amit Ganguly,2023,2,2023,8.84,9.39,11.35,63.06,55.0,61.12,5.92,Average
S0154,Amit Ganguly,2023,3,2024,9.28,6.8,10.65,77.35,61.3,65.42,6.55,Average
S0154,Amit Ganguly,2023,4,2024,8.29,8.38,14.92,77.16,63.3,70.18,6.85,Average
S0154,Amit Ganguly,2023,5,2025,6.41,7.8,13.63,75.25,56.9,65.46,6.18,Average
S0154,Amit Ganguly,2023,6,2025,8.6,8.59,10.77,80.02,61.2,67.97,6.3,Average
S0154,Amit Ganguly,2023,7,2026,11.24,8.31,14.73,85.59,63.2,77.07,7.97,Average
S0154,Amit Ganguly,2023,8,2026,9.01,7.34,14.29,86.72,65.2,73.99,7.32,Average
S0155,Ishita Banerjee,2023,1,2023,7.5,9.53,12.22,90.78,80.6,74.63,7.07,Average
S0155,Ishita Banerjee,2023,2,2023,7.76,9.31,11.53,78.47,75.8,67.83,6.73,Average
S0155,Ishita Banerjee,2023,3,2024,9.86,8.77,15.89,66.45,84.1,67.74,6.54,Average
S0155,Ishita Banerjee,2023,4,2024,8.5,8.34,13.66,82.07,72.8,71.54,7.08,Average
S0155,Ishita Banerjee,2023,5,2025,6.37,8.36,11.62,89.08,78.5,70.88,7.05,Average
S0155,Ishita Banerjee,2023,6,2025,9.29,7.1,12.1,77.49,77.2,67.24,7.01,Average
S0155,Ishita Banerjee,2023,7,2026,10.61,9.66,11.1,91.22,83.5,76.99,7.54,Average
S0155,Ishita Banerjee,2023,8,2026,9.12,10.16,13.28,85.51,82.7,75.32,7.59,Average
S0156,Sumit Biswas,2023,1,2023,11.39,10.62,18.04,95.85,73.5,87.97,8.32,Consistent_Topper
S0156,Sumit Biswas,2023,2,2023,10.99,11.59,17.9,100.0,63.1,90.48,8.8,Consistent_Topper
S0156,Sumit Biswas,2023,3,2024,10.08,11.04,16.5,100.0,67.0,87.62,8.89,Consistent_Topper
S0156,Sumit Biswas,2023,4,2024,9.53,8.23,13.66,100.0,69.8,81.41,8.3,Consistent_Topper
S0156,Sumit Biswas,2023,5,2025,10.12,9.25,14.72,100.0,71.2,84.09,8.2,Consistent_Topper
S0156,Sumit Biswas,2023,6,2025,12.65,11.61,19.87,96.87,66.0,92.57,9.15,Consistent_Topper
S0156,Sumit Biswas,2023,7,2026,9.67,10.95,15.49,100.0,63.3,86.11,8.55,Consistent_Topper
S0156,Sumit Biswas,2023,8,2026,11.08,10.23,14.72,100.0,65.2,86.04,8.36,Consistent_Topper
S0157,Puja Chatterjee,2023,1,2023,6.39,4.94,7.06,58.17,77.5,47.48,4.79,Late_Bloomer
S0157,Puja Chatterjee,2023,2,2023,5.66,6.28,7.34,84.88,90.2,61.73,6.69,Late_Bloomer
S0157,Puja Chatterjee,2023,3,2024,6.82,8.83,10.76,64.52,86.9,58.67,5.7,Late_Bloomer
S0157,Puja Chatterjee,2023,4,2024,7.0,8.14,12.72,82.19,73.7,68.96,6.75,Late_Bloomer
S0157,Puja Chatterjee,2023,5,2025,9.14,8.8,13.01,99.79,83.9,80.84,8.02,Late_Bloomer
S0157,Puja Chatterjee,2023,6,2025,8.13,9.1,15.12,93.27,73.9,78.98,8.59,Late_Bloomer
S0157,Puja Chatterjee,2023,7,2026,8.37,9.91,12.89,89.05,76.4,75.7,8.24,Late_Bloomer
S0157,Puja Chatterjee,2023,8,2026,9.56,7.13,11.13,90.42,82.4,73.03,7.13,Late_Bloomer
S0158,Ritwik Saha,2023,1,2023,8.47,7.77,15.07,97.58,93.4,80.1,7.71,Average
S0158,Ritwik Saha,2023,2,2023,10.43,9.79,13.73,92.01,87.6,79.95,8.03,Average
S0158,Ritwik Saha,2023,3,2024,10.03,8.88,15.9,90.07,85.5,79.85,8.21,Average
S0158,Ritwik Saha,2023,4,2024,8.8,9.81,12.02,87.35,90.9,74.31,7.22,Average
S0158,Ritwik Saha,2023,5,2025,7.19,7.45,10.59,72.98,87.7,61.72,6.15,Average
S0158,Ritwik Saha,2023,6,2025,6.52,8.42,12.23,89.38,87.6,71.85,7.31,Average
S0158,Ritwik Saha,2023,7,2026,9.34,7.82,12.78,90.24,82.0,75.06,7.77,Average
S0158,Ritwik Saha,2023,8,2026,11.46,8.36,13.83,78.85,83.1,73.07,7.08,Average
S0159,Tanya Mitra,2023,1,2023,9.7,11.88,15.43,100.0,82.6,87.01,7.98,Consistent_Topper
S0159,Tanya Mitra,2023,2,2023,12.49,10.71,16.03,100.0,92.0,89.23,8.55,Consistent_Topper
S0159,Tanya Mitra,2023,3,2024,11.39,10.6,16.66,100.0,78.4,88.66,8.31,Consistent_Topper
S0159,Tanya Mitra,2023,4,2024,9.32,10.21,14.9,100.0,86.8,84.43,8.57,Consistent_Topper
S0159,Tanya Mitra,2023,5,2025,11.93,10.63,17.04,96.6,85.1,87.9,9.09,Consistent_Topper
S0159,Tanya Mitra,2023,6,2025,12.17,11.49,17.57,100.0,86.0,91.24,8.98,Consistent_Topper
S0159,Tanya Mitra,2023,7,2026,12.26,8.74,16.68,100.0,84.2,87.68,8.74,Consistent_Topper
S0159,Tanya Mitra,2023,8,2026,10.44,12.64,17.7,98.32,79.5,89.94,9.17,Consistent_Topper
S0160,Sweta Sarkar,2023,1,2023,9.74,11.7,16.62,100.0,84.7,88.06,8.38,Consistent_Topper
S0160,Sweta Sarkar,2023,2,2023,11.53,10.48,17.58,100.0,78.4,89.59,8.81,Consistent_Topper
S0160,Sweta Sarkar,2023,3,2024,10.99,12.64,19.58,100.0,75.0,93.21,9.1,Consistent_Topper
S0160,Sweta Sarkar,2023,4,2024,9.79,9.96,17.51,98.4,65.0,86.46,8.69,Consistent_Topper
S0160,Sweta Sarkar,2023,5,2025,10.98,11.24,17.12,94.94,81.8,86.81,8.6,Consistent_Topper
S0160,Sweta Sarkar,2023,6,2025,9.71,10.04,15.9,100.0,77.4,85.65,8.76,Consistent_Topper
S0160,Sweta Sarkar,2023,7,2026,10.1,11.25,14.89,100.0,81.7,86.23,8.49,Consistent_Topper
S0160,Sweta Sarkar,2023,8,2026,10.15,10.55,17.9,100.0,71.0,88.6,8.56,Consistent_Topper
